,template,clusterID
2326,CC_PR04_rpra_637,0
2327,CC_PR04_rpra_666,3
2328,CC_PR04_rpra_667,2
2329,CC_PR04_rpra_673,3
2330,CC_PR04_rpra_677,5
2331,CC_PR04_rpra_679,2
2332,CC_PR04_rpra_680,0
2333,CC_PR04_rpra_681,0
2334,CC_PR04_rpra_682,2
2335,CC_PR04_rpra_687,2
2336,CC_PR04_rpra_695,0
2337,CC_PR04_rpra_702,2
2338,CC_PR04_rpra_706,5
2339,CC_PR04_rpra_707,0
2340,CC_PR04_rpra_713,2
2341,CC_PR04_rpra_714,0
2342,CC_PR04_rpra_718,0
2343,CC_PR04_rpra_719,0
2344,CC_PR04_rpra_745,0
2345,CC_PR04_rpra_756,0
2346,CC_PR04_rpra_757,4
2347,CC_PR04_rpra_758,2
2348,CC_PR04_rpra_762,1
2349,CC_PR04_rpra_763,3
2350,CC_PR04_rpra_764,2
2351,CC_PR04_rpra_766,0
2352,CC_PR04_rpra_771,2
2353,CC_PR04_rpra_772,5
2354,CC_PR04_rpra_784,1
2355,CC_PR04_rpra_795,2
2356,CC_PR04_rpra_803,2
2357,CC_PR04_rpra_805,1
2358,CC_PR04_rpra_809,5
2359,CC_PR04_rpra_814,0
2360,CC_PR04_rpra_831,2
2361,CC_PR04_rpra_841,2
2362,CC_PR04_rpra_842,2
2363,CC_PR04_rpra_843,2
2364,CC_PR04_rpra_847,0
2365,CC_PR04_rpra_848,2
2366,CC_PR04_rpra_849,2
2367,CC_PR04_rpra_851,2
2368,CC_PR04_rpra_854,1
2369,CC_PR04_rpra_855,0
2370,CC_PR04_rpra_857,4
2371,CC_PR04_rpra_858,0
2372,CC_PR04_rpra_861,3
2373,CC_PR04_rpra_862,0
2374,CC_PR04_rpra_865,2
2375,CC_PR04_rpra_866,1
2376,CC_PR04_rpra_868,3
2377,CC_PR04_rpra_869,3
2378,CC_PR04_rpra_870,1
2379,CC_PR04_rpra_874,0
2380,CC_PR04_rpra_875,3
2381,CC_PR04_rpra_878,0
2382,CC_PR04_rpra_882,0
2383,CC_PR04_rpra_886,0
2384,CC_PR04_rpra_891,3
2385,CC_PR04_rpra_892,0
2386,CC_PR04_rpra_893,1
2387,CC_PR04_rpra_895,1
2388,CC_PR04_rpra_896,3
2389,CC_PR04_rpra_897,5
2390,CC_PR04_rpra_898,4
2391,CC_PR04_rpra_899,3
2392,CC_PR04_rpra_900,4
2393,CC_PR04_rpra_901,3
2394,CC_PR04_rpra_902,4
2395,CC_PR04_rpra_903,4
2396,CC_PR04_rpra_904,0
2397,CC_PR04_rpra_906,1
2398,CC_PR04_rpra_907,4
2399,CC_PR04_rpra_908,2
2400,CC_PR04_rpra_910,0
2401,CC_PR04_rpra_923,2
2402,CC_PR04_rpra_925,2
2403,CC_PR04_rpra_926,3
2404,CC_PR04_rpra_928,4
2405,CC_PR04_rpra_929,2
2406,CC_PR04_rpra_930,3
2407,CC_PR04_rpra_931,3
2408,CC_PR04_rpra_932,0
2409,CC_PR04_rpra_933,5
2410,CC_PR05_rpra_3,3
2411,CC_PR05_rpra_7,0
2412,CC_PR05_rpra_8,1
2413,CC_PR05_rpra_9,1
2414,CC_PR05_rpra_13,2
2415,CC_PR05_rpra_18,5
2416,CC_PR05_rpra_21,2
2417,CC_PR05_rpra_25,1
2418,CC_PR05_rpra_31,1
2419,CC_PR05_rpra_33,2
2420,CC_PR05_rpra_34,3
2421,CC_PR05_rpra_35,3
2422,CC_PR05_rpra_44,2
2423,CC_PR05_rpra_47,1
2424,CC_PR05_rpra_49,1
2425,CC_PR05_rpra_50,0
2426,CC_PR05_rpra_61,0
2427,CC_PR05_rpra_63,0
2428,CC_PR05_rpra_84,5
2429,CC_PR05_rpra_92,2
2430,CC_PR05_rpra_94,5
2431,CC_PR05_rpra_98,5
2432,CC_PR05_rpra_101,2
2433,CC_PR05_rpra_104,1
2434,CC_PR05_rpra_107,5
2435,CC_PR05_rpra_110,0
2436,CC_PR05_rpra_111,3
2437,CC_PR05_rpra_112,3
2438,CC_PR05_rpra_114,4
2439,CC_PR05_rpra_125,1
2440,CC_PR05_rpra_127,2
2441,CC_PR05_rpra_128,5
2442,CC_PR05_rpra_130,2
2443,CC_PR05_rpra_131,5
2444,CC_PR05_rpra_136,5
2445,CC_PR05_rpra_137,2
2446,CC_PR05_rpra_140,5
2447,CC_PR05_rpra_147,3
2448,CC_PR05_rpra_148,3
2449,CC_PR05_rpra_151,5
2450,CC_PR05_rpra_152,4
2451,CC_PR05_rpra_154,4
2452,CC_PR05_rpra_156,1
2453,CC_PR05_rpra_157,3
2454,CC_PR05_rpra_161,2
2455,CC_PR05_rpra_164,1
2456,CC_PR05_rpra_166,2
2457,CC_PR05_rpra_170,3
2458,CC_PR05_rpra_171,1
2459,CC_PR05_rpra_172,5
2460,CC_PR05_rpra_174,5
2461,CC_PR05_rpra_180,1
2462,CC_PR05_rpra_181,5
2463,CC_PR05_rpra_185,2
2464,CC_PR05_rpra_186,5
2465,CC_PR05_rpra_189,0
2466,CC_PR05_rpra_191,3
2467,CC_PR05_rpra_192,1
2468,CC_PR05_rpra_204,2
2469,CC_PR05_rpra_205,0
2470,CC_PR05_rpra_208,3
2471,CC_PR05_rpra_210,1
2472,CC_PR05_rpra_211,0
2473,CC_PR05_rpra_214,1
2474,CC_PR05_rpra_220,1
2475,CC_PR05_rpra_222,3
2476,CC_PR05_rpra_223,4
2477,CC_PR05_rpra_230,4
2478,CC_PR05_rpra_241,0
2479,CC_PR05_rpra_242,0
2480,CC_PR05_rpra_245,2
2481,CC_PR05_rpra_246,5
2482,CC_PR05_rpra_247,0
2483,CC_PR05_rpra_248,0
2484,CC_PR05_rpra_249,3
2485,CC_PR05_rpra_250,2
2486,CC_PR05_rpra_251,1
2487,CC_PR05_rpra_252,2
2488,CC_PR05_rpra_253,1
2489,CC_PR05_rpra_256,1
2490,CC_PR05_rpra_258,2
2491,CC_PR05_rpra_259,5
2492,CC_PR05_rpra_269,2
2493,CC_PR05_rpra_278,5
2494,CC_PR05_rpra_281,3
2495,CC_PR05_rpra_287,1
2496,CC_PR05_rpra_296,2
2497,CC_PR05_rpra_303,5
2498,CC_PR05_rpra_315,5
2499,CC_PR05_rpra_333,4
2500,CC_PR05_rpra_336,2
2501,CC_PR05_rpra_337,0
2502,CC_PR05_rpra_347,1
2503,CC_PR05_rpra_355,5
2504,CC_PR05_rpra_357,1
2505,CC_PR05_rpra_359,5
2506,CC_PR05_rpra_363,2
2507,CC_PR05_rpra_364,2
2508,CC_PR05_rpra_365,0
2509,CC_PR05_rpra_368,4
2510,CC_PR05_rpra_370,3
2511,CC_PR05_rpra_381,3
2512,CC_PR05_rpra_382,4
2513,CC_PR05_rpra_410,0
2514,CC_PR05_rpra_412,5
2515,CC_PR05_rpra_417,0
2516,CC_PR05_rpra_418,0
2517,CC_PR05_rpra_452,1
2518,CC_PR05_rpra_453,3
2519,CC_PR05_rpra_456,1
2520,CC_PR05_rpra_486,1
2521,CC_PR05_rpra_491,3
2522,CC_PR05_rpra_495,5
2523,CC_PR05_rpra_497,3
2524,CC_PR05_rpra_503,4
2525,CC_PR05_rpra_508,2
2526,CC_PR05_rpra_515,4
2527,CC_PR05_rpra_539,4
2528,CC_PR05_rpra_540,2
2529,CC_PR05_rpra_548,5
2530,CC_PR05_rpra_549,5
2531,CC_PR05_rpra_550,5
2532,CC_PR05_rpra_551,4
2533,CC_PR05_rpra_561,5
2534,CC_PR05_rpra_567,3
2535,CC_PR05_rpra_569,5
2536,CC_PR05_rpra_570,1
2537,CC_PR05_rpra_571,5
2538,CC_PR05_rpra_576,5
2539,CC_PR05_rpra_587,5
2540,CC_PR05_rpra_588,2
2541,CC_PR05_rpra_591,0
2542,CC_PR05_rpra_606,2
2543,CC_PR05_rpra_622,2
2544,CC_PR05_rpra_627,0
2545,CC_PR05_rpra_637,0
2546,CC_PR05_rpra_649,2
2547,CC_PR05_rpra_657,1
2548,CC_PR05_rpra_666,3
2549,CC_PR05_rpra_667,5
2550,CC_PR05_rpra_677,5
2551,CC_PR05_rpra_679,5
2552,CC_PR05_rpra_680,2
2553,CC_PR05_rpra_681,2
2554,CC_PR05_rpra_682,5
2555,CC_PR05_rpra_683,1
2556,CC_PR05_rpra_687,0
2557,CC_PR05_rpra_695,3
2558,CC_PR05_rpra_696,3
2559,CC_PR05_rpra_702,5
2560,CC_PR05_rpra_706,2
2561,CC_PR05_rpra_707,2
2562,CC_PR05_rpra_713,5
2563,CC_PR05_rpra_714,3
2564,CC_PR05_rpra_718,3
2565,CC_PR05_rpra_719,2
2566,CC_PR05_rpra_724,1
2567,CC_PR05_rpra_740,0
2568,CC_PR05_rpra_745,1
2569,CC_PR05_rpra_750,4
2570,CC_PR05_rpra_756,4
2571,CC_PR05_rpra_757,4
2572,CC_PR05_rpra_758,2
2573,CC_PR05_rpra_759,1
2574,CC_PR05_rpra_762,0
2575,CC_PR05_rpra_763,0
2576,CC_PR05_rpra_764,5
2577,CC_PR05_rpra_766,1
2578,CC_PR05_rpra_767,0
2579,CC_PR05_rpra_771,0
2580,CC_PR05_rpra_772,2
2581,CC_PR05_rpra_774,0
2582,CC_PR05_rpra_782,3
2583,CC_PR05_rpra_784,4
2584,CC_PR05_rpra_795,5
2585,CC_PR05_rpra_803,5
2586,CC_PR05_rpra_809,5
2587,CC_PR05_rpra_814,0
2588,CC_PR05_rpra_831,2
2589,CC_PR05_rpra_841,2
2590,CC_PR05_rpra_842,2
2591,CC_PR05_rpra_843,5
2592,CC_PR05_rpra_845,1
2593,CC_PR05_rpra_847,3
2594,CC_PR05_rpra_848,0
2595,CC_PR05_rpra_849,0
2596,CC_PR05_rpra_851,5
2597,CC_PR05_rpra_852,1
2598,CC_PR05_rpra_854,1
2599,CC_PR05_rpra_855,5
2600,CC_PR05_rpra_857,1
2601,CC_PR05_rpra_858,2
2602,CC_PR05_rpra_861,2
2603,CC_PR05_rpra_862,5
2604,CC_PR05_rpra_865,3
2605,CC_PR05_rpra_866,1
2606,CC_PR05_rpra_868,0
2607,CC_PR05_rpra_869,5
2608,CC_PR05_rpra_870,0
2609,CC_PR05_rpra_874,3
2610,CC_PR05_rpra_875,1
2611,CC_PR05_rpra_878,2
2612,CC_PR05_rpra_881,0
2613,CC_PR05_rpra_882,2
2614,CC_PR05_rpra_886,0
2615,CC_PR05_rpra_891,2
2616,CC_PR05_rpra_892,2
2617,CC_PR05_rpra_893,3
2618,CC_PR05_rpra_895,2
2619,CC_PR05_rpra_896,3
2620,CC_PR05_rpra_897,5
2621,CC_PR05_rpra_898,4
2622,CC_PR05_rpra_899,3
2623,CC_PR05_rpra_900,1
2624,CC_PR05_rpra_901,0
2625,CC_PR05_rpra_902,1
2626,CC_PR05_rpra_903,1
2627,CC_PR05_rpra_904,5
2628,CC_PR05_rpra_905,1
2629,CC_PR05_rpra_906,4
2630,CC_PR05_rpra_907,4
2631,CC_PR05_rpra_908,2
2632,CC_PR05_rpra_910,0
2633,CC_PR05_rpra_919,4
2634,CC_PR05_rpra_923,5
2635,CC_PR05_rpra_925,5
2636,CC_PR05_rpra_926,0
2637,CC_PR05_rpra_929,3
2638,CC_PR05_rpra_930,3
2639,CC_PR05_rpra_931,1
2640,CC_PR05_rpra_932,2
2641,CC_PR05_rpra_933,5
2642,CC_RUSH_rpra_2,5
2643,CC_RUSH_rpra_3,0
2644,CC_RUSH_rpra_13,2
2645,CC_RUSH_rpra_15,0
2646,CC_RUSH_rpra_16,2
2647,CC_RUSH_rpra_18,5
2648,CC_RUSH_rpra_33,2
2649,CC_RUSH_rpra_50,0
2650,CC_RUSH_rpra_63,3
2651,CC_RUSH_rpra_84,5
2652,CC_RUSH_rpra_98,5
2653,CC_RUSH_rpra_110,3
2654,CC_RUSH_rpra_130,1
2655,CC_RUSH_rpra_137,3
2656,CC_RUSH_rpra_140,3
2657,CC_RUSH_rpra_142,1
2658,CC_RUSH_rpra_165,4
2659,CC_RUSH_rpra_185,2
2660,CC_RUSH_rpra_189,0
2661,CC_RUSH_rpra_196,0
2662,CC_RUSH_rpra_205,0
2663,CC_RUSH_rpra_208,0
2664,CC_RUSH_rpra_223,4
2665,CC_RUSH_rpra_226,0
2666,CC_RUSH_rpra_233,3
2667,CC_RUSH_rpra_241,2
2668,CC_RUSH_rpra_242,3
2669,CC_RUSH_rpra_245,2
2670,CC_RUSH_rpra_246,2
2671,CC_RUSH_rpra_247,0
2672,CC_RUSH_rpra_248,3
2673,CC_RUSH_rpra_249,1
2674,CC_RUSH_rpra_250,0
2675,CC_RUSH_rpra_251,4
2676,CC_RUSH_rpra_252,0
2677,CC_RUSH_rpra_253,4
2678,CC_RUSH_rpra_255,4
2679,CC_RUSH_rpra_256,3
2680,CC_RUSH_rpra_258,0
2681,CC_RUSH_rpra_259,2
2682,CC_RUSH_rpra_265,0
2683,CC_RUSH_rpra_269,3
2684,CC_RUSH_rpra_275,4
2685,CC_RUSH_rpra_278,2
2686,CC_RUSH_rpra_281,3
2687,CC_RUSH_rpra_283,3
2688,CC_RUSH_rpra_287,3
2689,CC_RUSH_rpra_292,1
2690,CC_RUSH_rpra_296,3
2691,CC_RUSH_rpra_302,1
2692,CC_RUSH_rpra_303,5
2693,CC_RUSH_rpra_315,3
2694,CC_RUSH_rpra_336,0
2695,CC_RUSH_rpra_337,0
2696,CC_RUSH_rpra_347,1
2697,CC_RUSH_rpra_355,3
2698,CC_RUSH_rpra_357,4
2699,CC_RUSH_rpra_359,2
2700,CC_RUSH_rpra_363,0
2701,CC_RUSH_rpra_364,3
2702,CC_RUSH_rpra_365,3
2703,CC_RUSH_rpra_368,4
2704,CC_RUSH_rpra_370,1
2705,CC_RUSH_rpra_381,1
2706,CC_RUSH_rpra_382,1
2707,CC_RUSH_rpra_410,0
2708,CC_RUSH_rpra_412,2
2709,CC_RUSH_rpra_417,3
2710,CC_RUSH_rpra_418,0
2711,CC_RUSH_rpra_452,1
2712,CC_RUSH_rpra_453,4
2713,CC_RUSH_rpra_481,4
2714,CC_RUSH_rpra_492,2
2715,CC_RUSH_rpra_495,2
2716,CC_RUSH_rpra_513,2
2717,CC_RUSH_rpra_533,2
2718,CC_RUSH_rpra_539,2
2719,CC_RUSH_rpra_540,0
2720,CC_RUSH_rpra_544,0
2721,CC_RUSH_rpra_545,0
2722,CC_RUSH_rpra_548,5
2723,CC_RUSH_rpra_560,2
2724,CC_RUSH_rpra_570,0
2725,CC_RUSH_rpra_571,0
2726,CC_RUSH_rpra_588,0
2727,CC_RUSH_rpra_589,0
2728,CC_RUSH_rpra_637,0
2729,CC_RUSH_rpra_656,0
2730,CC_RUSH_rpra_666,4
2731,CC_RUSH_rpra_667,2
2732,CC_RUSH_rpra_673,3
2733,CC_RUSH_rpra_677,2
2734,CC_RUSH_rpra_679,0
2735,CC_RUSH_rpra_680,2
2736,CC_RUSH_rpra_681,2
2737,CC_RUSH_rpra_682,2
2738,CC_RUSH_rpra_687,3
2739,CC_RUSH_rpra_691,1
2740,CC_RUSH_rpra_694,1
2741,CC_RUSH_rpra_695,0
2742,CC_RUSH_rpra_702,2
2743,CC_RUSH_rpra_705,1
2744,CC_RUSH_rpra_706,0
2745,CC_RUSH_rpra_707,0
2746,CC_RUSH_rpra_713,2
2747,CC_RUSH_rpra_714,1
2748,CC_RUSH_rpra_718,0
2749,CC_RUSH_rpra_719,0
2750,CC_RUSH_rpra_738,0
2751,CC_RUSH_rpra_745,1
2752,CC_RUSH_rpra_756,0
2753,CC_RUSH_rpra_757,4
2754,CC_RUSH_rpra_758,2
2755,CC_RUSH_rpra_759,1
2756,CC_RUSH_rpra_762,1
2757,CC_RUSH_rpra_763,1
2758,CC_RUSH_rpra_764,2
2759,CC_RUSH_rpra_766,1
2760,CC_RUSH_rpra_771,2
2761,CC_RUSH_rpra_772,2
2762,CC_RUSH_rpra_774,3
2763,CC_RUSH_rpra_782,2
2764,CC_RUSH_rpra_784,4
2765,CC_RUSH_rpra_792,4
2766,CC_RUSH_rpra_795,2
2767,CC_RUSH_rpra_803,0
2768,CC_RUSH_rpra_805,3
2769,CC_RUSH_rpra_809,5
2770,CC_RUSH_rpra_814,0
2771,CC_RUSH_rpra_821,3
2772,CC_RUSH_rpra_831,0
2773,CC_RUSH_rpra_839,4
2774,CC_RUSH_rpra_840,1
2775,CC_RUSH_rpra_841,0
2776,CC_RUSH_rpra_843,2
2777,CC_RUSH_rpra_845,1
2778,CC_RUSH_rpra_847,3
2779,CC_RUSH_rpra_848,2
2780,CC_RUSH_rpra_849,1
2781,CC_RUSH_rpra_850,1
2782,CC_RUSH_rpra_851,2
2783,CC_RUSH_rpra_852,1
2784,CC_RUSH_rpra_853,1
2785,CC_RUSH_rpra_854,1
2786,CC_RUSH_rpra_855,0
2787,CC_RUSH_rpra_857,1
2788,CC_RUSH_rpra_858,0
2789,CC_RUSH_rpra_859,1
2790,CC_RUSH_rpra_861,3
2791,CC_RUSH_rpra_862,0
2792,CC_RUSH_rpra_863,3
2793,CC_RUSH_rpra_865,0
2794,CC_RUSH_rpra_866,1
2795,CC_RUSH_rpra_868,1
2796,CC_RUSH_rpra_869,0
2797,CC_RUSH_rpra_870,1
2798,CC_RUSH_rpra_874,1
2799,CC_RUSH_rpra_875,0
2800,CC_RUSH_rpra_878,2
2801,CC_RUSH_rpra_879,1
2802,CC_RUSH_rpra_881,3
2803,CC_RUSH_rpra_882,0
2804,CC_RUSH_rpra_886,3
2805,CC_RUSH_rpra_891,3
2806,CC_RUSH_rpra_892,3
2807,CC_RUSH_rpra_893,1
2808,CC_RUSH_rpra_895,3
2809,CC_RUSH_rpra_896,3
2810,CC_RUSH_rpra_897,2
2811,CC_RUSH_rpra_898,4
2812,CC_RUSH_rpra_899,3
2813,CC_RUSH_rpra_900,3
2814,CC_RUSH_rpra_901,3
2815,CC_RUSH_rpra_902,4
2816,CC_RUSH_rpra_903,3
2817,CC_RUSH_rpra_904,2
2818,CC_RUSH_rpra_906,3
2819,CC_RUSH_rpra_907,4
2820,CC_RUSH_rpra_908,3
2821,CC_RUSH_rpra_910,0
2822,CC_RUSH_rpra_919,4
2823,CC_RUSH_rpra_920,1
2824,CC_RUSH_rpra_923,2
2825,CC_RUSH_rpra_924,4
2826,CC_RUSH_rpra_925,0
2827,CC_RUSH_rpra_926,0
2828,CC_RUSH_rpra_927,1
2829,CC_RUSH_rpra_928,1
2830,CC_RUSH_rpra_929,3
2831,CC_RUSH_rpra_930,3
2832,CC_RUSH_rpra_931,3
2833,CC_RUSH_rpra_932,3
2834,CC_RUSH_rpra_933,2
2835,CC_SIFT_rpra_3,0
2836,CC_SIFT_rpra_13,5
2837,CC_SIFT_rpra_16,2
2838,CC_SIFT_rpra_50,3
2839,CC_SIFT_rpra_63,0
2840,CC_SIFT_rpra_84,5
2841,CC_SIFT_rpra_122,0
2842,CC_SIFT_rpra_130,1
2843,CC_SIFT_rpra_137,0
2844,CC_SIFT_rpra_140,5
2845,CC_SIFT_rpra_185,2
2846,CC_SIFT_rpra_189,3
2847,CC_SIFT_rpra_196,0
2848,CC_SIFT_rpra_205,0
2849,CC_SIFT_rpra_215,3
2850,CC_SIFT_rpra_223,1
2851,CC_SIFT_rpra_226,3
2852,CC_SIFT_rpra_230,4
2853,CC_SIFT_rpra_234,4
2854,CC_SIFT_rpra_241,2
2855,CC_SIFT_rpra_242,1
2856,CC_SIFT_rpra_245,5
2857,CC_SIFT_rpra_246,2
2858,CC_SIFT_rpra_247,3
2859,CC_SIFT_rpra_248,0
2860,CC_SIFT_rpra_249,1
2861,CC_SIFT_rpra_250,2
2862,CC_SIFT_rpra_251,1
2863,CC_SIFT_rpra_252,0
2864,CC_SIFT_rpra_253,4
2865,CC_SIFT_rpra_256,4
2866,CC_SIFT_rpra_258,0
2867,CC_SIFT_rpra_259,5
2868,CC_SIFT_rpra_269,2
2869,CC_SIFT_rpra_281,0
2870,CC_SIFT_rpra_283,2
2871,CC_SIFT_rpra_296,3
2872,CC_SIFT_rpra_303,5
2873,CC_SIFT_rpra_315,5
2874,CC_SIFT_rpra_336,2
2875,CC_SIFT_rpra_337,0
2876,CC_SIFT_rpra_347,3
2877,CC_SIFT_rpra_355,2
2878,CC_SIFT_rpra_357,4
2879,CC_SIFT_rpra_359,5
2880,CC_SIFT_rpra_363,2
2881,CC_SIFT_rpra_364,2
2882,CC_SIFT_rpra_368,4
2883,CC_SIFT_rpra_370,3
2884,CC_SIFT_rpra_381,3
2885,CC_SIFT_rpra_382,4
2886,CC_SIFT_rpra_410,3
2887,CC_SIFT_rpra_412,2
2888,CC_SIFT_rpra_417,3
2889,CC_SIFT_rpra_452,4
2890,CC_SIFT_rpra_453,4
2891,CC_SIFT_rpra_481,1
2892,CC_SIFT_rpra_495,2
2893,CC_SIFT_rpra_497,2
2894,CC_SIFT_rpra_508,2
2895,CC_SIFT_rpra_515,4
2896,CC_SIFT_rpra_516,4
2897,CC_SIFT_rpra_539,4
2898,CC_SIFT_rpra_540,2
2899,CC_SIFT_rpra_548,5
2900,CC_SIFT_rpra_549,5
2901,CC_SIFT_rpra_550,2
2902,CC_SIFT_rpra_551,4
2903,CC_SIFT_rpra_561,2
2904,CC_SIFT_rpra_567,4
2905,CC_SIFT_rpra_569,5
2906,CC_SIFT_rpra_570,4
2907,CC_SIFT_rpra_571,2
2908,CC_SIFT_rpra_576,2
2909,CC_SIFT_rpra_587,5
2910,CC_SIFT_rpra_588,0
2911,CC_SIFT_rpra_591,3
2912,CC_SIFT_rpra_622,2
2913,CC_SIFT_rpra_627,1
2914,CC_SIFT_rpra_637,3
2915,CC_SIFT_rpra_657,1
2916,CC_SIFT_rpra_667,2
2917,CC_SIFT_rpra_677,2
2918,CC_SIFT_rpra_679,5
2919,CC_SIFT_rpra_680,2
2920,CC_SIFT_rpra_681,2
2921,CC_SIFT_rpra_682,5
2922,CC_SIFT_rpra_683,3
2923,CC_SIFT_rpra_687,0
2924,CC_SIFT_rpra_695,2
2925,CC_SIFT_rpra_702,5
2926,CC_SIFT_rpra_706,3
2927,CC_SIFT_rpra_707,3
2928,CC_SIFT_rpra_713,3
2929,CC_SIFT_rpra_718,1
2930,CC_SIFT_rpra_740,2
2931,CC_SIFT_rpra_743,3
2932,CC_SIFT_rpra_745,3
2933,CC_SIFT_rpra_748,5
2934,CC_SIFT_rpra_754,4
2935,CC_SIFT_rpra_756,4
2936,CC_SIFT_rpra_757,4
2937,CC_SIFT_rpra_758,2
2938,CC_SIFT_rpra_759,0
2939,CC_SIFT_rpra_762,0
2940,CC_SIFT_rpra_763,3
2941,CC_SIFT_rpra_764,2
2942,CC_SIFT_rpra_766,4
2943,CC_SIFT_rpra_771,5
2944,CC_SIFT_rpra_772,5
2945,CC_SIFT_rpra_774,2
2946,CC_SIFT_rpra_782,5
2947,CC_SIFT_rpra_784,4
2948,CC_SIFT_rpra_795,5
2949,CC_SIFT_rpra_803,2
2950,CC_SIFT_rpra_805,0
2951,CC_SIFT_rpra_814,3
2952,CC_SIFT_rpra_821,1
2953,CC_SIFT_rpra_831,5
2954,CC_SIFT_rpra_839,4
2955,CC_SIFT_rpra_841,5
2956,CC_SIFT_rpra_842,5
2957,CC_SIFT_rpra_843,5
2958,CC_SIFT_rpra_845,1
2959,CC_SIFT_rpra_847,0
2960,CC_SIFT_rpra_849,3
2961,CC_SIFT_rpra_850,1
2962,CC_SIFT_rpra_851,2
2963,CC_SIFT_rpra_854,4
2964,CC_SIFT_rpra_855,0
2965,CC_SIFT_rpra_857,4
2966,CC_SIFT_rpra_858,0
2967,CC_SIFT_rpra_861,2
2968,CC_SIFT_rpra_862,2
2969,CC_SIFT_rpra_863,3
2970,CC_SIFT_rpra_865,2
2971,CC_SIFT_rpra_866,4
2972,CC_SIFT_rpra_868,1
2973,CC_SIFT_rpra_869,2
2974,CC_SIFT_rpra_870,3
2975,CC_SIFT_rpra_874,3
2976,CC_SIFT_rpra_875,1
2977,CC_SIFT_rpra_878,0
2978,CC_SIFT_rpra_881,2
2979,CC_SIFT_rpra_882,5
2980,CC_SIFT_rpra_886,3
2981,CC_SIFT_rpra_890,5
2982,CC_SIFT_rpra_891,0
2983,CC_SIFT_rpra_892,0
2984,CC_SIFT_rpra_893,4
2985,CC_SIFT_rpra_895,3
2986,CC_SIFT_rpra_896,1
2987,CC_SIFT_rpra_897,5
2988,CC_SIFT_rpra_898,1
2989,CC_SIFT_rpra_899,3
2990,CC_SIFT_rpra_900,4
2991,CC_SIFT_rpra_901,3
2992,CC_SIFT_rpra_902,4
2993,CC_SIFT_rpra_903,4
2994,CC_SIFT_rpra_904,5
2995,CC_SIFT_rpra_906,1
2996,CC_SIFT_rpra_907,4
2997,CC_SIFT_rpra_908,5
2998,CC_SIFT_rpra_910,2
2999,CC_SIFT_rpra_920,4
3000,CC_SIFT_rpra_923,2
3001,CC_SIFT_rpra_925,5
3002,CC_SIFT_rpra_928,4
3003,CC_SIFT_rpra_929,1
3004,CC_SIFT_rpra_930,3
3005,CC_SIFT_rpra_931,4
3006,CC_SIFT_rpra_932,2
3007,CC_SIFT_rpra_933,2
3008,CC_VOIT_rpra_13,2
3009,CC_VOIT_rpra_18,5
3010,CC_VOIT_rpra_50,3
3011,CC_VOIT_rpra_63,2
3012,CC_VOIT_rpra_84,0
3013,CC_VOIT_rpra_98,2
3014,CC_VOIT_rpra_130,3
3015,CC_VOIT_rpra_137,0
3016,CC_VOIT_rpra_189,2
3017,CC_VOIT_rpra_205,0
3018,CC_VOIT_rpra_259,2
3019,CC_VOIT_rpra_336,0
3020,CC_VOIT_rpra_410,3
3021,CC_VOIT_rpra_540,2
3022,CC_VOIT_rpra_548,2
3023,CC_VOIT_rpra_571,1
3024,CC_VOIT_rpra_682,0
3025,CC_VOIT_rpra_687,2
3026,CC_VOIT_rpra_695,2
3027,CC_VOIT_rpra_702,2
3028,CC_VOIT_rpra_706,3
3029,CC_VOIT_rpra_713,2
3030,CC_VOIT_rpra_714,3
3031,CC_VOIT_rpra_718,3
3032,CC_VOIT_rpra_719,2
3033,CC_VOIT_rpra_743,1
3034,CC_VOIT_rpra_745,1
3035,CC_VOIT_rpra_750,1
3036,CC_VOIT_rpra_756,3
3037,CC_VOIT_rpra_757,4
3038,CC_VOIT_rpra_758,2
3039,CC_VOIT_rpra_759,1
3040,CC_VOIT_rpra_762,0
3041,CC_VOIT_rpra_763,0
3042,CC_VOIT_rpra_764,2
3043,CC_VOIT_rpra_766,3
3044,CC_VOIT_rpra_771,2
3045,CC_VOIT_rpra_772,2
3046,CC_VOIT_rpra_782,2
3047,CC_VOIT_rpra_784,1
3048,CC_VOIT_rpra_795,5
3049,CC_VOIT_rpra_803,2
3050,CC_VOIT_rpra_805,2
3051,CC_VOIT_rpra_814,0
3052,CC_VOIT_rpra_831,2
3053,CC_VOIT_rpra_841,2
3054,CC_VOIT_rpra_843,0
3055,CC_VOIT_rpra_847,0
3056,CC_VOIT_rpra_849,2
3057,CC_VOIT_rpra_851,5
3058,CC_VOIT_rpra_854,4
3059,CC_VOIT_rpra_855,1
3060,CC_VOIT_rpra_857,0
3061,CC_VOIT_rpra_858,3
3062,CC_VOIT_rpra_859,1
3063,CC_VOIT_rpra_861,3
3064,CC_VOIT_rpra_862,0
3065,CC_VOIT_rpra_863,1
3066,CC_VOIT_rpra_865,0
3067,CC_VOIT_rpra_866,4
3068,CC_VOIT_rpra_868,3
3069,CC_VOIT_rpra_869,1
3070,CC_VOIT_rpra_870,3
3071,CC_VOIT_rpra_874,3
3072,CC_VOIT_rpra_875,0
3073,CC_VOIT_rpra_882,3
3074,CC_VOIT_rpra_886,3
3075,CC_VOIT_rpra_891,2
3076,CC_VOIT_rpra_892,2
3077,CC_VOIT_rpra_893,4
3078,CC_VOIT_rpra_895,1
